TIME,BUTTON,X,Y,Z,PRESSURE_NORMAL
120542249,1,8376,5312,0,22836
120542256,1,8363,5298,0,22828
120542264,1,8348,5284,0,22732
120542271,1,8332,5269,0,22732
120542279,1,8314,5252,0,22740
120542286,1,8296,5235,0,22740
120542294,1,8276,5217,0,22740
120542301,1,8256,5199,0,22740
120542309,1,8234,5181,0,22732
120542316,1,8213,5162,0,22660
120542324,1,8191,5145,0,22652
120542331,1,8170,5127,0,22556
120542339,1,8149,5111,0,22508
120542346,1,8129,5095,0,22508
120542354,1,8110,5080,0,22412
120542361,1,8091,5065,0,22404
120542369,1,8073,5052,0,22292
120542376,1,8055,5040,0,22140
120542384,1,8037,5029,0,22068
120542391,1,8018,5020,0,21940
120542399,1,8000,5013,0,21796
120542406,1,7981,5007,0,21484
120542414,1,7962,5002,0,21292
120542421,1,7944,4998,0,21292
120542429,1,7926,4995,0,21292
120542436,1,7908,4994,0,21292
120542444,1,7892,4993,0,21292
120542451,1,7876,4993,0,21300
120542459,1,7859,4993,0,21300
120542466,1,7841,4993,0,21308
120542474,1,7821,5002,0,21308
120542481,1,7799,5016,0,21308
120542489,1,7774,5036,0,21300
120542496,1,7748,5064,0,21220
120542504,1,7721,5098,0,21212
120542511,1,7696,5137,0,21156
120542519,1,7672,5178,0,21156
120542526,1,7651,5219,0,21156
120542534,1,7633,5258,0,21156
120542541,1,7617,5295,0,21156
120542549,1,7603,5327,0,21156
120542556,1,7592,5354,0,21108
120542564,1,7582,5377,0,21100
120542571,1,7574,5396,0,21036
120542579,1,7567,5414,0,21028
120542586,1,7560,5433,0,21028
120542594,1,7551,5455,0,21020
120542601,1,7542,5484,0,21020
120542609,1,7530,5527,0,21012
120542616,1,7516,5588,0,20940
120542624,1,7503,5666,0,20932
120542631,1,7491,5752,0,20884
120542639,1,7484,5833,0,20876
120542646,1,7481,5904,0,20836
120542654,1,7480,5954,0,20828
120542661,1,7480,5992,0,20828
120542669,1,7480,6019,0,20820
120542676,1,7480,6040,0,20764
120542684,1,7480,6062,0,20756
120542691,1,7480,6083,0,20756
120542699,1,7482,6104,0,20748
120542706,1,7484,6120,0,20740
120542714,1,7485,6134,0,20740
120542721,1,7487,6147,0,20740
120542729,1,7488,6161,0,20732
120542736,1,7490,6178,0,20724
120542744,1,7492,6198,0,20724
120542751,1,7496,6222,0,20724
120542759,1,7500,6250,0,20732
120542766,1,7506,6280,0,20732
120542774,1,7514,6313,0,20732
120542781,1,7524,6346,0,20732
120542789,1,7534,6380,0,20740
120542796,1,7546,6413,0,20748
120542804,1,7557,6445,0,20756
120542811,1,7568,6473,0,20772
120542819,1,7578,6499,0,20780
120542826,1,7586,6521,0,20788
120542834,1,7594,6541,0,20796
120542841,1,7602,6558,0,20836
120542849,1,7609,6573,0,20844
120542856,1,7617,6586,0,20884
120542864,1,7625,6599,0,20892
120542871,1,7634,6613,0,20940
120542879,1,7644,6627,0,20964
120542886,1,7656,6643,0,21020
120542894,1,7669,6660,0,21028
120542901,1,7684,6679,0,21100
120542909,1,7699,6699,0,21108
120542916,1,7714,6720,0,21156
120542924,1,7729,6741,0,21236
120542931,1,7744,6762,0,21244
120542939,1,7759,6783,0,21292
120542946,1,7773,6802,0,21300
120542954,1,7787,6821,0,21308
120542961,1,7801,6838,0,21404
120542969,1,7815,6855,0,21492
120542976,1,7830,6870,0,21572
120542984,1,7845,6886,0,21668
120542991,1,7860,6901,0,21748
120542999,1,7877,6916,0,21820
120543006,1,7895,6932,0,21916
120543014,1,7915,6949,0,21964
120543021,1,7936,6967,0,22060
120543029,1,7958,6986,0,22180
120543036,1,7979,7005,0,22276
120543044,1,8000,7023,0,22332
120543051,1,8020,7039,0,22404
120543059,1,8039,7053,0,22412
120543066,1,8057,7066,0,22460
120543074,1,8075,7077,0,22468
120543081,1,8092,7085,0,22468
120543089,1,8108,7093,0,22532
120543096,1,8124,7099,0,22540
120543104,1,8140,7104,0,22540
120543111,1,8156,7109,0,22548
120543119,1,8173,7113,0,22596
120543126,1,8189,7117,0,22652
120543134,1,8206,7120,0,22716
120543141,1,8221,7123,0,22724
120543149,1,8236,7125,0,22796
120543156,1,8251,7125,0,22804
120543164,1,8265,7125,0,22812
120543171,1,8278,7125,0,22852
120543179,1,8290,7125,0,22860
120543186,1,8303,7125,0,22860
120543194,1,8314,7125,0,22860
120543201,1,8326,7122,0,22860
120543209,1,8338,7118,0,22900
120543216,1,8349,7112,0,22908
120543224,1,8360,7106,0,22956
120543231,1,8371,7100,0,22964
120543239,1,8382,7092,0,23004
120543246,1,8393,7083,0,23004
120543254,1,8404,7073,0,23004
120543261,1,8416,7062,0,23004
120543269,1,8429,7048,0,23100
120543276,1,8442,7031,0,23108
120543284,1,8456,7012,0,23108
120543291,1,8470,6991,0,23124
120543299,1,8483,6967,0,23132
120543306,1,8496,6941,0,23228
120543314,1,8509,6913,0,23236
120543321,1,8522,6882,0,23284
120543329,1,8535,6849,0,23292
120543336,1,8547,6814,0,23340
120543344,1,8559,6776,0,23348
120543351,1,8569,6736,0,23437
120543359,1,8579,6695,0,23485
120543366,1,8588,6654,0,23485
120543374,1,8596,6612,0,23549
120543381,1,8602,6571,0,23549
120543389,1,8607,6530,0,23621
120543396,1,8611,6489,0,23629
120543404,1,8614,6448,0,23677
120543411,1,8617,6407,0,23677
120543419,1,8618,6364,0,23725
120543426,1,8618,6312,0,23741
120543434,1,8618,6251,0,23749
120543441,1,8616,6178,0,23853
120543449,1,8610,6103,0,23861
120543456,1,8602,6032,0,23893
120543464,1,8595,5967,0,23893
120543471,1,8587,5910,0,23893
120543479,1,8579,5853,0,23893
120543486,1,8570,5797,0,23909
120543494,1,8561,5750,0,23909
120543501,1,8554,5711,0,23909
120543509,1,8548,5680,0,23917
120543516,1,8541,5652,0,23989
120543524,1,8534,5619,0,23997
120543531,1,8525,5582,0,24005
120543539,1,8514,5542,0,24005
120543546,1,8503,5504,0,24061
120543554,1,8491,5468,0,24061
120543561,1,8477,5434,0,23981
120543569,1,8462,5402,0,23973
120543576,1,8446,5370,0,23973
120543584,1,8428,5339,0,23925
120543591,1,8410,5310,0,23925
120543599,1,8391,5282,0,23925
120543606,1,8371,5256,0,23925
120543614,1,8351,5232,0,23869
120543621,1,8331,5210,0,23869
120543629,1,8311,5189,0,23861
120543636,1,8290,5169,0,23853
120543644,1,8268,5149,0,23765
120543651,1,8245,5130,0,23717
120543659,1,8221,5111,0,23637
120543666,1,8196,5094,0,23589
120543674,1,8169,5077,0,23477
120543681,1,8141,5063,0,23380
120543689,1,8111,5051,0,23372
120543696,1,8080,5040,0,23268
120543704,1,8048,5032,0,23260
120543711,1,8016,5026,0,23164
120543719,1,7984,5023,0,23156
120543726,1,7952,5022,0,22988
120543734,1,7919,5022,0,22980
120543741,1,7886,5022,0,22980
120543749,1,7851,5027,0,22964
120543756,1,7815,5039,0,22964
120543764,1,7776,5055,0,22884
120543771,1,7734,5079,0,22884
120543779,1,7681,5118,0,22772
120543786,1,7617,5181,0,22580
120543794,1,7544,5274,0,22332
120543801,1,7471,5386,0,22116
120543809,1,7409,5509,0,21900
120543816,1,7359,5636,0,21844
120543824,1,7322,5757,0,21772
120543831,1,7292,5880,0,21660
120543839,1,7267,5999,0,21652
120543846,1,7249,6111,0,21580
120543854,1,7236,6215,0,21572
120543861,1,7230,6306,0,21492
120543869,1,7228,6382,0,21484
120543876,1,7228,6437,0,21436
120543884,1,7228,6474,0,21388
120543891,1,7228,6497,0,21388
120543899,1,7232,6512,0,21324
120543906,1,7237,6526,0,21276
120543914,1,7243,6539,0,21076
120543921,1,7251,6552,0,20900
120543929,1,7261,6563,0,20764
120543936,1,7274,6574,0,20716
120543944,1,7288,6586,0,20716
120543951,1,7305,6599,0,20724
120543959,1,7325,6615,0,20740
120543966,1,7345,6633,0,20740
120543974,1,7367,6652,0,20780
120543981,1,7389,6673,0,20788
120543989,1,7412,6694,0,20788
120543996,1,7433,6714,0,20796
120544004,1,7454,6733,0,20796
120544011,1,7472,6751,0,20796
120544019,1,7488,6766,0,20796
120544026,1,7502,6779,0,20804
120544034,1,7514,6791,0,20812
120544041,1,7526,6800,0,20820
120544049,1,7538,6809,0,20828
120544056,1,7549,6817,0,20828
120544064,1,7562,6825,0,20828
120544071,1,7577,6834,0,20836
120544079,1,7594,6844,0,20908
120544086,1,7613,6854,0,20908
120544094,1,7633,6864,0,20892
120544101,1,7656,6876,0,20892
120544109,1,7679,6887,0,20884
120544116,1,7704,6898,0,20884
120544124,1,7729,6909,0,20892
120544131,1,7754,6919,0,20892
120544139,1,7779,6928,0,20892
120544146,1,7804,6935,0,20884
120544154,1,7829,6942,0,20884
120544161,1,7854,6947,0,20884
120544169,1,7878,6952,0,20892
120544176,1,7904,6955,0,20900
120544184,1,7930,6958,0,20972
120544191,1,7958,6959,0,20980
120544199,1,7986,6959,0,21100
120544206,1,8015,6959,0,21196
120544214,1,8044,6959,0,21260
120544221,1,8073,6959,0,21356
120544229,1,8100,6958,0,21428
120544236,1,8127,6955,0,21508
120544244,1,8151,6951,0,21516
120544251,1,8174,6948,0,21604
120544259,1,8195,6944,0,21620
120544266,1,8216,6940,0,21700
120544274,1,8238,6935,0,21764
120544281,1,8261,6929,0,21764
120544289,1,8286,6922,0,21852
120544296,1,8312,6912,0,21860
120544304,1,8340,6901,0,21908
120544311,1,8369,6888,0,21908
120544319,1,8397,6873,0,21980
120544326,1,8424,6857,0,22028
120544334,1,8450,6839,0,22028
120544341,1,8475,6820,0,22076
120544349,1,8499,6799,0,22124
120544356,1,8521,6775,0,22124
120544364,1,8543,6748,0,22140
120544371,1,8563,6715,0,22140
120544379,1,8584,6670,0,22140
120544386,1,8606,6609,0,22212
120544394,1,8627,6530,0,22268
120544401,1,8645,6444,0,22348
120544409,1,8658,6357,0,22412
120544416,1,8668,6277,0,22484
120544424,1,8674,6207,0,22540
120544431,1,8679,6140,0,22652
120544439,1,8683,6077,0,22660
120544446,1,8686,6025,0,22668
120544454,1,8689,5985,0,22740
120544461,1,8690,5955,0,22740
120544469,1,8692,5930,0,22788
120544476,1,8693,5901,0,22796
120544484,1,8694,5869,0,22804
120544491,1,8695,5835,0,22804
120544499,1,8696,5801,0,22812
120544506,1,8697,5768,0,22860
120544514,1,8697,5734,0,22868
120544521,1,8698,5698,0,22868
120544529,1,8698,5660,0,22868
120544536,1,8698,5619,0,22876
120544544,1,8698,5575,0,22876
120544551,1,8698,5530,0,22884
120544559,1,8698,5484,0,22980
120544566,1,8698,5439,0,22980
120544574,1,8696,5394,0,22980
120544581,1,8692,5350,0,22980
120544589,1,8688,5309,0,22980
120544596,1,8683,5269,0,22972
120544604,1,8677,5230,0,22932
120544611,1,8671,5193,0,22932
120544619,1,8664,5155,0,22948
120544626,1,8656,5117,0,23004
120544634,1,8646,5077,0,23020
120544641,1,8635,5035,0,23068
120544649,1,8622,4991,0,23068
120544656,1,8607,4945,0,23108
120544664,1,8591,4899,0,23108
120544671,1,8574,4854,0,23108
120544679,1,8556,4810,0,23108
120544686,1,8538,4767,0,23108
120544694,1,8520,4727,0,23172
120544701,1,8501,4689,0,23172
120544709,1,8484,4653,0,23132
120544716,1,8467,4618,0,23132
120544724,1,8453,4586,0,23060
120544731,1,8440,4555,0,23060
120544739,1,8428,4527,0,23052
120544746,1,8419,4502,0,22980
120544754,1,8410,4478,0,22892
120544761,1,8403,4458,0,22892
120544769,1,8396,4439,0,22932
120544776,1,8390,4423,0,22940
120544784,1,8384,4409,0,23020
120544791,1,8377,4397,0,23020
120544799,1,8370,4386,0,23012
120544806,1,8362,4376,0,22956
120544814,1,8354,4368,0,22836
120544821,1,8347,4360,0,22828
120544829,1,8339,4353,0,22828
120544836,1,8330,4346,0,22756
120544844,1,8321,4338,0,22756
120544851,1,8310,4330,0,22812
120544859,1,8298,4320,0,22820
120544866,1,8284,4310,0,22820
120544874,1,8269,4298,0,22828
120544881,1,8253,4286,0,22836
120544889,1,8235,4275,0,22828
120544896,1,8218,4264,0,22732
120544904,1,8199,4255,0,22684
120544911,1,8181,4248,0,22420
120544919,1,8162,4243,0,22348
120544926,1,8142,4240,0,22188
120544934,1,8121,4239,0,22076
120544941,1,8097,4239,0,21972
120544949,1,8073,4239,0,21916
120544956,1,8047,4242,0,21916
120544964,1,8020,4252,0,21916
120544971,1,7991,4267,0,21916
120544979,1,7959,4288,0,21820
120544986,1,7925,4315,0,21804
120544994,1,7888,4349,0,21764
120545001,1,7848,4388,0,21756
120545009,1,7806,4430,0,21748
120545016,1,7762,4473,0,21748
120545024,1,7717,4514,0,21796
120545031,1,7672,4554,0,21796
120545039,1,7627,4591,0,21884
120545046,1,7580,4625,0,21884
120545054,1,7525,4663,0,21884
120545061,1,7460,4706,0,21900
120545069,1,7385,4756,0,21900
120545076,1,7305,4810,0,21900
120545084,1,7228,4865,0,21900
120545091,1,7154,4920,0,21900
120545099,1,7085,4972,0,21908
120545106,1,7016,5024,0,21908
120545114,1,6948,5073,0,21908
120545121,1,6881,5119,0,21916
120545129,1,6814,5160,0,21916
120545136,1,6747,5198,0,21916
120545144,1,6680,5232,0,21980
120545151,1,6611,5265,0,21980
120545159,1,6542,5296,0,21988
120545166,1,6470,5326,0,21988
120545174,1,6395,5355,0,22028
120545181,1,6318,5384,0,22036
120545189,1,6240,5411,0,22036
120545196,1,6163,5436,0,22084
120545204,1,6086,5461,0,22100
120545211,1,6009,5484,0,22108
120545219,1,5931,5506,0,22228
120545226,1,5852,5527,0,22228
120545234,1,5774,5546,0,22276
120545241,1,5695,5563,0,22276
120545249,1,5615,5578,0,22276
120545256,1,5535,5593,0,22284
120545264,1,5454,5607,0,22364
120545271,1,5374,5620,0,22412
120545279,1,5295,5635,0,22412
120545286,1,5217,5650,0,22484
120545294,1,5140,5666,0,22484
120545301,1,5064,5682,0,22492
120545309,1,4991,5700,0,22500
120545316,1,4919,5719,0,22500
120545324,1,4847,5740,0,22508
120545331,1,4776,5761,0,22524
120545339,1,4706,5783,0,22588
120545346,1,4639,5804,0,22596
120545354,1,4575,5826,0,22596
120545361,1,4513,5846,0,22604
120545369,1,4452,5866,0,22604
120545376,1,4393,5884,0,22604
120545384,1,4335,5901,0,22612
120545391,1,4280,5916,0,22620
120545399,1,4227,5931,0,22628
120545406,1,4182,5944,0,22684
120545414,1,4145,5954,0,22692
120545421,1,4115,5963,0,22764
120545429,1,4087,5970,0,22772
120545436,1,4054,5978,0,22844
120545444,1,4016,5988,0,22916
120545451,1,3974,5998,0,22924
120545459,1,3933,6008,0,22932
120545466,1,3895,6017,0,22996
120545474,1,3860,6026,0,22996
120545481,1,3826,6033,0,23012
120545489,1,3793,6038,0,23060
120545496,1,3762,6043,0,23068
120545504,1,3731,6046,0,23108
120545511,1,3701,6049,0,23124
120545519,1,3671,6050,0,23228
120545526,1,3641,6050,0,23228
120545534,1,3610,6050,0,23180
120545541,1,3580,6050,0,23180
120545549,1,3549,6050,0,23180
120545556,1,3518,6045,0,23180
120545564,1,3488,6038,0,23180
120545571,1,3457,6030,0,23172
120545579,1,3429,6021,0,23092
120545586,1,3403,6011,0,23084
120545594,1,3380,6001,0,23020
120545601,1,3360,5989,0,22972
120545609,1,3342,5976,0,22892
120545616,1,3327,5963,0,22820
120545624,1,3313,5949,0,22684
120545631,1,3300,5935,0,22604
120545639,1,3288,5920,0,22484
120545646,1,3277,5904,0,22420
120545654,1,3267,5886,0,22164
120545661,1,3257,5865,0,22100
120545669,1,3249,5841,0,22100
120545676,1,3241,5813,0,21980
120545684,1,3235,5783,0,21924
120545691,1,3230,5749,0,21804
120545699,1,3228,5711,0,21804
120545706,1,3228,5671,0,21716
120545714,1,3228,5627,0,21644
120545721,1,3228,5582,0,21596
120545729,1,3233,5537,0,21380
120545736,1,3240,5493,0,21372
120545744,1,3248,5450,0,21356
120545751,1,3255,5410,0,21308
120545759,1,3263,5373,0,21308
120545766,1,3271,5337,0,21308
120545774,1,3279,5303,0,21244
120545781,1,3288,5270,0,21236
120545789,1,3297,5238,0,21236
120545796,1,3307,5205,0,21236
120545804,1,3318,5173,0,21228
120545811,1,3330,5139,0,21220
120545819,1,3343,5105,0,21212
120545826,1,3357,5069,0,21204
120545834,1,3371,5033,0,21204
120545841,1,3386,4997,0,21204
120545849,1,3401,4962,0,21140
120545856,1,3416,4929,0,21044
120545864,1,3431,4897,0,20972
120545871,1,3446,4867,0,20972
120545879,1,3462,4840,0,20964
120545886,1,3479,4815,0,20948
120545894,1,3496,4793,0,20948
120545901,1,3516,4772,0,20876
120545909,1,3537,4753,0,20828
120545916,1,3560,4735,0,20828
120545924,1,3587,4719,0,20756
120545931,1,3615,4703,0,20676
120545939,1,3647,4688,0,20668
120545946,1,3681,4674,0,20644
120545954,1,3718,4661,0,20596
120545961,1,3758,4649,0,20548
120545969,1,3808,4638,0,20476
120545976,1,3869,4627,0,20380
120545984,1,3942,4620,0,20324
120545991,1,4018,4615,0,20228
120545999,1,4087,4613,0,20092
120546006,1,4149,4613,0,20084
120546014,1,4202,4613,0,20044
120546021,1,4256,4613,0,20044
120546029,1,4310,4613,0,20044
120546036,1,4363,4613,0,20060
120546044,1,4416,4613,0,20068
120546051,1,4461,4616,0,20076
120546059,1,4499,4621,0,20084
120546066,1,4530,4626,0,20084
120546074,1,4559,4634,0,20012
120546081,1,4594,4645,0,19900
120546089,1,4634,4660,0,19764
120546096,1,4679,4680,0,19660
120546104,1,4723,4704,0,19612
120546111,1,4767,4730,0,19492
120546119,1,4809,4760,0,19444
120546126,1,4849,4791,0,19348
120546134,1,4888,4823,0,19348
120546141,1,4925,4857,0,19300
120546149,1,4960,4892,0,19236
120546156,1,4994,4928,0,19148
120546164,1,5026,4966,0,19100
120546171,1,5058,5008,0,19052
120546179,1,5089,5052,0,18932
120546186,1,5122,5106,0,18932
120546194,1,5157,5172,0,18924
120546201,1,5195,5253,0,18836
120546209,1,5233,5340,0,18788
120546216,1,5267,5429,0,18788
120546224,1,5300,5516,0,18796
120546231,1,5333,5600,0,18812
120546239,1,5369,5687,0,18812
120546246,1,5410,5773,0,18812
120546254,1,5455,5856,0,18812
120546261,1,5505,5934,0,18812
120546269,1,5560,6010,0,18828
120546276,1,5616,6083,0,18828
120546284,1,5675,6157,0,18836
120546291,1,5737,6229,0,18836
120546299,1,5801,6300,0,18836
120546306,1,5870,6369,0,18844
120546314,1,5944,6436,0,18932
120546321,1,6021,6500,0,18932
120546329,1,6099,6561,0,18924
120546336,1,6180,6617,0,18924
120546344,1,6263,6668,0,18908
120546351,1,6348,6714,0,18900
120546359,1,6434,6754,0,18892
120546366,1,6521,6792,0,18892
120546374,1,6608,6825,0,18900
120546381,1,6695,6856,0,18964
120546389,1,6783,6884,0,19060
120546396,1,6872,6910,0,19116
120546404,1,6962,6935,0,19268
120546411,1,7054,6955,0,19348
120546419,1,7147,6973,0,19348
120546426,1,7239,6987,0,19348
120546434,1,7331,6996,0,19372
120546441,1,7421,7002,0,19380
120546449,1,7512,7004,0,19420
120546456,1,7602,7004,0,19420
120546464,1,7692,7004,0,19564
120546471,1,7781,6999,0,19644
120546479,1,7871,6989,0,19700
120546486,1,7960,6975,0,19812
120546494,1,8048,6957,0,19812
120546501,1,8134,6936,0,19908
120546509,1,8221,6910,0,19916
120546516,1,8309,6881,0,20140
120546524,1,8398,6850,0,20252
120546531,1,8489,6816,0,20452
120546539,1,8580,6783,0,20524
120546546,1,8671,6748,0,20572
120546554,1,8760,6714,0,20612
120546561,1,8845,6681,0,20620
120546569,1,8927,6649,0,20708
120546576,1,9006,6617,0,20780
120546584,1,9082,6586,0,20788
120546591,1,9154,6557,0,20804
120546599,1,9222,6529,0,20860
120546606,1,9288,6502,0,20860
120546614,1,9352,6475,0,20692
120546621,1,9416,6448,0,20684
120546629,1,9482,6420,0,20684
120546636,1,9548,6392,0,20684
120546644,1,9614,6363,0,20700
120546651,1,9679,6334,0,20700
120546659,1,9741,6307,0,20612
120546666,1,9800,6281,0,20460
120546674,1,9849,6259,0,20292
120546681,1,9887,6241,0,20292
120546689,1,9916,6227,0,20300
120546696,1,9938,6216,0,20300
120546704,1,9961,6203,0,20292
120546711,1,9984,6191,0,20236
120546719,1,10005,6179,0,20228
120546726,1,10020,6170,0,20164
120546734,1,10030,6163,0,20148
120546741,1,10036,6159,0,20140
120546749,1,10039,6156,0,20140
120546756,1,10040,6155,0,20092
120546764,1,10040,6154,0,20036
120546771,1,10040,6154,0,19844
120546779,1,10040,6153,0,19516
120546786,1,10040,6153,0,19108
120546794,1,10040,6152,0,18531
120546801,1,10040,6150,0,18091
120546809,1,10040,6146,0,17675
120546816,1,10036,6138,0,17059
120546824,1,10030,6128,0,16347
120546831,1,10023,6115,0,15587
120546839,1,10014,6100,0,14843
120546846,1,10003,6084,0,13930
120546854,1,9992,6069,0,13106
120546861,1,9979,6053,0,12426
120546869,1,9966,6038,0,11778
120546876,1,9952,6022,0,11114
120546884,1,9938,6007,0,10442
120546891,1,9923,5992,0,9514
120546899,1,9908,5977,0,7929
120546906,1,9887,5956,0,5905
120546914,1,9869,5938,0,4048
120546921,1,9854,5923,0,1176
120546929,0,9854,5923,0,0
120546936,0,9837,5904,0,0
120546944,0,9831,5898,0,0
120546951,0,9825,5890,0,0
120546959,0,9817,5881,0,0
120546966,0,9804,5869,0,0
120546974,0,9792,5857,0,0
120546981,0,9780,5848,0,0
120546989,0,9771,5841,0,0
120546996,0,9766,5839,0,0
120547004,0,9762,5838,0,0
120547011,0,9759,5838,0,0
120547019,0,9754,5838,0,0
120547026,0,9749,5838,20,0
120547034,0,9742,5838,44,0
120547041,0,9733,5838,68,0
120547049,0,9724,5838,92,0
120547056,0,9714,5839,112,0
120547064,0,9704,5840,136,0
120547071,0,9694,5842,160,0
120547079,0,9684,5842,184,0
120547086,0,9673,5842,208,0
120547094,0,9663,5842,228,0
120547101,0,9658,5842,252,0
120547109,0,9642,5842,252,0
120547116,0,9638,5842,276,0
120547124,0,9634,5842,276,0
120547131,0,9629,5842,276,0
120547139,0,9620,5842,300,0
120547146,0,9611,5842,300,0
120547154,0,9602,5841,300,0
120547161,0,9593,5841,300,0
120547169,0,9583,5840,300,0
120547176,0,9574,5840,300,0
120547184,0,9564,5840,324,0
120547191,0,9554,5840,324,0
120547199,0,9538,5840,324,0
120547206,0,9533,5840,345,0
120547214,0,9527,5840,345,0
120547221,0,9516,5841,345,0
120547229,0,9505,5843,345,0
120547236,0,9494,5846,345,0
120547244,0,9483,5849,345,0
120547251,0,9467,5854,324,0
120547259,0,9457,5859,324,0
120547266,0,9447,5864,324,0
120547274,0,9438,5870,300,0
120547281,0,9429,5876,300,0
120547289,0,9420,5882,300,0
120547296,0,9412,5888,300,0
120547304,0,9404,5893,300,0
120547311,0,9396,5897,300,0
120547319,0,9388,5900,300,0
120547326,0,9381,5902,300,0
120547334,0,9373,5902,300,0
120547341,0,9365,5902,300,0
120547349,0,9357,5902,276,0
120547356,0,9344,5902,276,0
120547364,0,9339,5900,276,0
120547371,0,9325,5895,252,0
120547379,0,9316,5892,252,0
120547386,0,9306,5891,252,0
120547394,0,9297,5891,252,0
120547401,0,9288,5891,252,0
120547409,0,9284,5891,276,0
120547416,0,9276,5891,276,0
120547424,0,9268,5893,300,0
120547431,0,9260,5897,300,0
120547439,0,9253,5902,324,0
120547446,0,9249,5905,345,0
120547454,0,9242,5911,369,0
120547461,0,9236,5917,369,0
120547469,0,9229,5923,393,0
120547476,0,9223,5929,393,0
120547484,0,9217,5934,417,0
120547491,0,9211,5939,417,0
120547499,0,9206,5943,417,0
120547506,0,9201,5947,417,0
120547514,0,9196,5950,417,0
120547521,0,9192,5952,417,0
120547529,0,9187,5954,417,0
120547536,0,9183,5956,417,0
120547544,0,9178,5958,417,0
120547551,0,9173,5960,417,0
120547559,0,9169,5962,417,0
120547566,0,9164,5964,417,0
120547574,0,9159,5967,417,0
120547581,0,9154,5970,417,0
120547589,0,9150,5974,417,0
120547596,0,9145,5978,417,0
120547604,0,9140,5981,417,0
120547611,0,9136,5985,417,0
120547619,0,9131,5988,393,0
120547626,0,9127,5992,393,0
120547634,0,9123,5995,393,0
120547641,0,9119,5998,393,0
120547649,0,9114,6001,393,0
120547656,0,9109,6004,393,0
120547664,0,9104,6007,393,0
120547671,0,9098,6010,393,0
120547679,0,9092,6013,393,0
120547686,0,9085,6017,393,0
120547694,0,9077,6020,393,0
120547701,0,9069,6024,393,0
120547709,0,9061,6027,393,0
120547716,0,9052,6031,393,0
120547724,0,9043,6034,393,0
120547731,0,9034,6038,393,0
120547739,0,9024,6041,393,0
120547746,0,9014,6045,393,0
120547754,0,9004,6049,393,0
120547761,0,8994,6053,393,0
120547769,0,8983,6058,393,0
120547776,0,8972,6062,393,0
120547784,0,8961,6068,393,0
120547791,0,8950,6073,393,0
120547799,0,8938,6079,417,0
120547806,0,8926,6086,417,0
120547814,0,8913,6093,417,0
120547821,0,8907,6097,441,0
120547829,0,8895,6105,441,0
120547836,0,8882,6114,441,0
120547844,0,8870,6123,441,0
120547851,0,8857,6133,461,0
120547859,0,8845,6143,461,0
120547866,0,8832,6154,461,0
120547874,0,8820,6165,461,0
120547881,0,8808,6176,461,0
120547889,0,8796,6187,461,0
120547896,0,8783,6199,461,0
120547904,0,8771,6210,441,0
120547911,0,8759,6229,441,0
120547919,0,8747,6249,441,0
120547926,0,8734,6271,441,0
120547934,0,8716,6296,417,0
120547941,0,8703,6325,417,0
120547949,0,8691,6347,417,0
120547956,0,8678,6371,393,0
120547964,0,8666,6396,393,0
120547971,0,8655,6423,393,0
120547979,0,8644,6451,393,0
120547986,0,8634,6478,393,0
120547994,0,8625,6506,393,0
120548001,0,8617,6534,417,0
120548009,0,8611,6561,417,0
120548016,0,8609,6588,441,0
120548024,0,8604,6614,441,0
120548031,0,8601,6640,461,0
120548039,0,8598,6665,461,0
120548046,0,8597,6692,485,0
120548054,0,8596,6719,485,0
120548061,0,8596,6747,509,0
120548069,0,8596,6777,509,0
120548076,0,8596,6808,509,0
120548084,0,8596,6840,533,0
120548091,0,8596,6873,533,0
120548099,0,8599,6906,533,0
120548106,0,8603,6938,533,0
120548114,0,8608,6968,533,0
120548121,0,8614,6997,533,0
120548129,0,8620,7023,533,0
120548136,0,8627,7046,533,0
120548144,0,8634,7067,533,0
120548151,0,8641,7087,533,0
120548159,0,8648,7105,533,0
120548166,0,8658,7123,509,0
120548174,0,8664,7141,509,0
120548181,0,8670,7160,509,0
120548189,0,8676,7179,485,0
120548196,0,8682,7197,485,0
120548204,0,8689,7214,461,0
120548211,0,8695,7214,461,0
120548219,0,8702,7217,461,0
120548226,0,8710,7221,461,0
120548234,0,8718,7224,441,0
120548241,0,8727,7233,441,0
120548249,0,8735,7238,441,0
120548256,0,8748,7244,417,0
120548264,0,8757,7244,417,0
120548271,0,8765,7244,393,0
120548279,0,8773,7244,393,0
120548286,0,8780,7242,369,0
120548294,0,8788,7239,369,0
120548301,0,8794,7237,369,0
120548309,0,8801,7237,369,0
120548316,0,8808,7237,369,0
120548324,0,8815,7237,369,0
120548331,0,8822,7237,369,0
120548339,0,8830,7237,369,0
120548346,0,8837,7241,393,0
120548354,0,8845,7246,393,0
120548361,0,8852,7251,393,0
120548369,0,8860,7256,417,0
120548376,0,8867,7262,417,0
120548384,0,8875,7268,417,0
120548391,0,8882,7275,417,0
120548399,0,8889,7283,417,0
120548406,0,8896,7297,417,0
120548414,0,8904,7314,417,0
120548421,0,8911,7335,417,0
120548429,0,8918,7358,417,0
120548436,0,8926,7375,417,0
120548444,0,8934,7391,417,0
120548451,0,8942,7405,417,0
120548459,0,8952,7412,417,0
120548466,0,8967,7417,417,0
120548474,0,8985,7422,417,0
120548481,0,9006,7426,417,0
120548489,0,9030,7430,441,0
120548496,0,9045,7439,441,0
